TIMESTAMP,NEE,GPP,Reco
2022-05-15 08:00:00,-0.2482145688863597,-0.340782942304014,0.09256837341765431
2022-05-15 08:30:00,-0.3369986368026762,-0.4696251252721304,0.13262648846945418
2022-05-15 09:00:00,-0.3806391753993788,-0.49932111358300635,0.11868193818362754
2022-05-15 09:30:00,-0.4088007868776211,-0.5247421037819964,0.11594131690437526
2022-05-15 10:00:00,-0.4266454486330751,-0.5493948439023421,0.12274939526926698
2022-05-15 10:30:00,-0.4273458707035787,-0.5784958946891128,0.15115002398553407
2022-05-15 11:00:00,-0.4678481932481892,-0.631208156737367,0.16335996348917775
2022-05-15 11:30:00,-0.4475846284597022,-0.5863329372580139,0.13874830879831174
2022-05-15 12:00:00,-0.4567446777315023,-0.5943059664892351,0.13756128875773277
2022-05-15 12:30:00,-0.4736442190911539,-0.6034565466456556,0.12981232755450173
2022-05-15 13:00:00,-0.4646784818223199,-0.6076262626148503,0.1429477807925304
2022-05-15 13:30:00,-0.2955055124711364,-0.42633736327766797,0.1308318508065316
2022-05-15 14:00:00,-0.3543187594594992,-0.48344550684775117,0.12912674738825197
2022-05-15 14:30:00,-0.4944456545756678,-0.6498043570455113,0.1553587024698435
2022-05-15 15:00:00,-0.3684368235070893,-0.48124021231850966,0.11280338881142038
2022-05-15 15:30:00,-0.4149024206471361,-0.5630234688863,0.14812104823916383
2022-05-15 16:00:00,-0.3750862447228777,-0.48622346009653905,0.11113721537366134
2022-05-15 16:30:00,-0.3148804156149454,-0.42612632145373236,0.11124590583878696
2022-05-15 17:00:00,-0.1790160020276706,-0.27838317931865864,0.09936717729098804
2022-05-15 17:30:00,-0.2104887416840302,-0.29700988130937783,0.08652113962534763
2022-05-15 18:00:00,-0.0947673812743131,-0.1503797805708213,0.0556123992965082
2022-05-15 18:30:00,-0.0343036091656151,-0.08344107100561185,0.04913746183999675
2022-05-15 19:00:00,0.1509196250554126,-0.03575045026795895,0.18667007532337154
2022-05-15 19:30:00,0.2398110596573077,-0.08251054551732315,0.3223216051746308
2022-05-15 20:00:00,0.1595818598392917,-0.07523645696834985,0.23481831680764156
2022-05-15 20:30:00,0.0814931709633974,-0.057380177066341104,0.1388733480297385
2022-05-15 21:00:00,0.0422422214300426,-0.0695061641165095,0.11174838554655211
2022-05-15 21:30:00,0.0919591449602348,-0.0779678408999856,0.1699269858602204
2022-05-15 22:00:00,0.1024272174021238,-0.06320747835116965,0.16563469575329343
2022-05-15 22:30:00,0.0595337467647785,-0.14851761757030396,0.20805136433508248
2022-05-15 23:00:00,0.0170425655273596,-0.1213957197613309,0.1384382852886905
2022-05-15 23:30:00,0.1057087945423365,-0.08095484044328595,0.18666363498562244
